[Description]
Chute 0:,Not Ejected,Chute 1:,Attitude,Chute 2:,Altitude,Chute 3:,Timer,Chute 4:,Remote Forced
Launch 0:,Not Launched,Launch 1:,Launched
[Data]
TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz,Roll,Pitch,Yaw,maxG,T,P,P_alt,fix,Lon,Lat,Alt,VN,VE,VD,Chute,Launch,Canard1,Canard2,Canard3,Canard4
192338,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.10,12.50,104.88,73.76,174.01,23.49,42.93,1006.27,-1.17,3,126.7844009,37.3942337,38.52,-0.01,-0.01,-0.00,1,1,1443,1468,1533,1483
192413,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.20,12.70,104.88,73.76,174.01,23.49,42.93,1006.27,-1.19,3,126.7844009,37.3942337,38.52,-0.01,-0.01,-0.00,1,1,1443,1468,1533,1483
192502,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,38.80,12.40,104.88,73.76,174.02,23.49,42.93,1006.27,-1.19,3,126.7844009,37.3942337,38.52,-0.01,-0.00,-0.00,1,1,1443,1468,1533,1483
192566,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.60,104.89,73.76,174.02,23.49,42.93,1006.28,-1.23,3,126.7844009,37.3942337,38.52,-0.01,-0.00,-0.00,1,1,1443,1468,1533,1483
192640,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.60,12.50,104.88,73.76,174.01,23.49,42.93,1006.27,-1.18,3,126.7844009,37.3942337,38.52,-0.01,-0.00,-0.00,1,1,1443,1468,1533,1483
192718,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.30,12.40,104.89,73.76,174.02,23.49,42.93,1006.28,-1.21,3,126.7844009,37.3942337,38.52,-0.05,-0.01,-0.00,1,1,1443,1468,1533,1483
192794,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.90,12.50,104.89,73.76,174.02,23.49,42.93,1006.28,-1.22,3,126.7844009,37.3942337,38.52,-0.05,-0.01,-0.00,1,1,1443,1468,1533,1483
192883,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.10,12.40,104.88,73.76,174.02,23.49,42.93,1006.28,-1.23,3,126.7844009,37.3942337,38.52,-0.05,-0.01,-0.00,1,1,1443,1468,1533,1483
192946,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.20,104.88,73.76,174.01,23.49,42.93,1006.27,-1.21,3,126.7844009,37.3942337,38.50,0.01,0.01,-0.05,1,1,1443,1468,1533,1483
193036,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,38.90,12.40,104.89,73.76,174.02,23.49,42.93,1006.28,-1.22,3,126.7844009,37.3942337,38.50,0.01,0.01,-0.05,1,1,1443,1468,1533,1483
193126,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,11.70,104.89,73.76,174.02,23.49,42.93,1006.28,-1.26,3,126.7844009,37.3942337,38.50,0.01,0.01,-0.05,1,1,1443,1468,1533,1483
193189,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,12.00,104.89,73.77,174.02,23.49,42.93,1006.28,-1.24,3,126.7844009,37.3942337,38.49,0.01,0.00,0.09,1,1,1443,1468,1533,1483
193265,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.20,104.89,73.77,174.02,23.49,42.93,1006.28,-1.26,3,126.7844009,37.3942337,38.49,0.01,0.00,0.09,1,1,1443,1468,1533,1483
193353,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,12.60,104.89,73.77,174.02,23.49,42.94,1006.28,-1.25,3,126.7844009,37.3942337,38.49,0.01,0.00,0.09,1,1,1443,1468,1533,1483
193442,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,38.90,12.60,104.89,73.77,174.02,23.49,42.93,1006.28,-1.23,3,126.7844009,37.3942337,38.49,0.01,0.00,0.09,1,1,1443,1468,1533,1483
193506,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,38.70,12.60,104.89,73.77,174.02,23.49,42.93,1006.27,-1.20,3,126.7844009,37.3942337,38.48,-0.01,0.01,0.11,1,1,1443,1468,1533,1483
193594,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.20,12.30,104.89,73.77,174.02,23.49,42.93,1006.27,-1.20,3,126.7844009,37.3942337,38.48,-0.01,0.01,0.11,1,1,1443,1468,1533,1483
193657,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.20,12.50,104.89,73.77,174.02,23.49,42.94,1006.27,-1.20,3,126.7844009,37.3942337,38.48,-0.01,0.01,0.11,1,1,1443,1468,1533,1483
193733,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.80,12.00,104.89,73.77,174.02,23.49,42.94,1006.27,-1.17,3,126.7844009,37.3942337,38.45,-0.01,-0.01,0.12,1,1,1443,1468,1533,1483
193806,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.80,12.00,104.90,73.77,174.03,23.49,42.94,1006.27,-1.15,3,126.7844009,37.3942337,38.45,-0.01,-0.01,0.12,1,1,1443,1468,1533,1483
193911,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.50,39.20,12.10,104.90,73.77,174.03,23.49,42.94,1006.27,-1.18,3,126.7844009,37.3942337,38.45,-0.01,-0.01,0.12,1,1,1443,1468,1533,1483
193975,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.00,12.50,104.90,73.77,174.03,23.49,42.94,1006.27,-1.20,3,126.7844009,37.3942337,38.42,-0.03,-0.02,0.12,1,1,1443,1468,1533,1483
194048,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.00,12.60,104.91,73.76,174.04,23.49,42.94,1006.27,-1.20,3,126.7844009,37.3942337,38.42,-0.03,-0.02,0.12,1,1,1443,1468,1533,1483
194126,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.00,12.30,104.91,73.77,174.04,23.49,42.93,1006.28,-1.22,3,126.7844009,37.3942337,38.42,-0.03,-0.02,0.12,1,1,1443,1468,1533,1483
194201,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.60,104.91,73.77,174.04,23.49,42.93,1006.28,-1.26,3,126.7844009,37.3942337,38.41,0.02,-0.00,0.10,1,1,1443,1468,1533,1483
194275,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.00,12.40,104.91,73.77,174.04,23.49,42.93,1006.28,-1.26,3,126.7844009,37.3942337,38.41,0.02,-0.00,0.10,1,1,1443,1468,1533,1483
194369,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.30,12.10,104.91,73.77,174.04,23.49,42.94,1006.28,-1.27,3,126.7844009,37.3942337,38.41,0.02,-0.00,0.10,1,1,1443,1468,1533,1483
194445,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,38.80,12.40,104.91,73.77,174.04,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.38,0.00,0.03,0.08,1,1,1443,1468,1533,1483
194518,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,38.80,12.60,104.91,73.77,174.04,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.38,0.00,0.03,0.08,1,1,1443,1468,1533,1483
194596,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.20,38.70,12.00,104.91,73.77,174.04,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.38,0.00,0.03,0.08,1,1,1443,1468,1533,1483
194671,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,38.50,12.40,104.91,73.77,174.04,23.49,42.94,1006.27,-1.19,3,126.7844009,37.3942337,38.38,0.00,0.03,0.08,1,1,1443,1468,1533,1483
194745,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.70,104.90,73.77,174.03,23.49,42.94,1006.28,-1.24,3,126.7844009,37.3942337,38.38,0.00,0.01,0.04,1,1,1443,1468,1533,1483
194838,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.40,104.91,73.77,174.04,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.38,0.00,0.01,0.04,1,1,1443,1468,1533,1483
194914,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,38.70,12.40,104.91,73.77,174.04,23.49,42.94,1006.28,-1.25,3,126.7844009,37.3942337,38.38,0.00,0.01,0.04,1,1,1443,1468,1533,1483
194988,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.50,12.90,104.91,73.77,174.04,23.49,42.94,1006.28,-1.27,3,126.7844009,37.3942337,38.38,-0.02,-0.01,0.04,1,1,1443,1468,1533,1483
195052,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.20,104.92,73.77,174.05,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.38,-0.02,-0.01,0.04,1,1,1443,1468,1533,1483
195141,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,38.90,12.10,104.92,73.77,174.05,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.38,-0.02,-0.01,0.04,1,1,1443,1468,1533,1483
195215,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.20,104.92,73.77,174.05,23.49,42.94,1006.28,-1.27,3,126.7844009,37.3942337,38.37,0.01,0.03,0.01,1,1,1443,1468,1533,1483
195293,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.50,104.92,73.77,174.05,23.49,42.94,1006.28,-1.24,3,126.7844009,37.3942337,38.37,0.01,0.03,0.01,1,1,1443,1468,1533,1483
195383,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.40,104.91,73.77,174.04,23.49,42.94,1006.28,-1.23,3,126.7844009,37.3942337,38.37,0.01,0.03,0.01,1,1,1443,1468,1533,1483
195456,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,38.80,12.70,104.90,73.77,174.03,23.49,42.94,1006.28,-1.21,3,126.7844009,37.3942337,38.37,-0.02,0.01,-0.00,1,1,1443,1468,1533,1483
195535,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.50,104.90,73.77,174.03,23.49,42.94,1006.28,-1.21,3,126.7844009,37.3942337,38.37,-0.02,0.01,-0.00,1,1,1443,1468,1533,1483
195625,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.30,39.00,12.50,104.91,73.77,174.04,23.49,42.94,1006.28,-1.21,3,126.7844009,37.3942337,38.37,-0.02,0.01,-0.00,1,1,1443,1468,1533,1483
195699,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.00,12.90,104.91,73.77,174.04,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.35,-0.03,0.03,-0.04,1,1,1443,1468,1533,1483
195762,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.10,11.90,104.90,73.77,174.03,23.49,42.94,1006.27,-1.21,3,126.7844009,37.3942337,38.35,-0.03,0.03,-0.04,1,1,1443,1468,1533,1483
195852,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,38.80,12.50,104.90,73.77,174.04,23.49,42.94,1006.28,-1.23,3,126.7844009,37.3942337,38.35,-0.03,0.03,-0.04,1,1,1443,1468,1533,1483
195926,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,38.70,12.80,104.90,73.77,174.03,23.49,42.94,1006.28,-1.23,3,126.7844009,37.3942337,38.33,-0.02,-0.01,-0.04,1,1,1443,1468,1533,1483
196005,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,38.70,12.50,104.90,73.77,174.03,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.33,-0.02,-0.01,-0.04,1,1,1443,1468,1533,1483
196094,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,38.80,11.90,104.90,73.77,174.03,23.49,42.94,1006.28,-1.23,3,126.7844009,37.3942337,38.33,-0.02,-0.01,-0.04,1,1,1443,1468,1533,1483
196168,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.10,12.60,104.90,73.77,174.03,23.49,42.94,1006.28,-1.24,3,126.7844009,37.3942337,38.33,-0.02,-0.01,-0.04,1,1,1443,1468,1533,1483
196232,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.20,12.20,104.90,73.77,174.03,23.49,42.94,1006.28,-1.23,3,126.7844009,37.3942337,38.32,-0.04,0.01,-0.02,1,1,1443,1468,1533,1483
196320,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,38.90,12.50,104.90,73.77,174.03,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.32,-0.04,0.01,-0.02,1,1,1443,1468,1533,1483
196395,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.20,12.80,104.90,73.77,174.03,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.32,-0.04,0.01,-0.02,1,1,1443,1468,1533,1483
196473,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.80,12.30,104.89,73.77,174.02,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.30,0.01,0.03,0.01,1,1,1443,1468,1533,1483
196547,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.00,12.40,104.89,73.77,174.02,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.30,0.01,0.03,0.01,1,1,1443,1468,1533,1483
196635,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,38.80,12.60,104.89,73.77,174.02,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.30,0.01,0.03,0.01,1,1,1443,1468,1533,1483
196700,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.40,104.88,73.78,174.01,23.49,42.94,1006.28,-1.23,3,126.7844009,37.3942337,38.27,-0.01,-0.02,0.04,1,1,1443,1468,1533,1483
196773,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.50,12.40,104.89,73.78,174.02,23.49,42.94,1006.27,-1.20,3,126.7844009,37.3942337,38.27,-0.01,-0.02,0.04,1,1,1443,1468,1533,1483
196863,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,38.70,12.10,104.88,73.78,174.01,23.49,42.94,1006.27,-1.21,3,126.7844009,37.3942337,38.27,-0.01,-0.02,0.04,1,1,1443,1468,1533,1483
196941,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.80,104.89,73.77,174.02,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.27,0.01,-0.04,0.02,1,1,1443,1468,1533,1483
197016,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.00,12.70,104.89,73.78,174.02,23.49,42.94,1006.28,-1.25,3,126.7844009,37.3942337,38.27,0.01,-0.04,0.02,1,1,1443,1468,1533,1483
197105,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,38.90,12.40,104.89,73.77,174.02,23.49,42.94,1006.28,-1.24,3,126.7844009,37.3942337,38.27,0.01,-0.04,0.02,1,1,1443,1468,1533,1483
197184,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.00,11.90,104.88,73.77,174.02,23.49,42.94,1006.28,-1.24,3,126.7844009,37.3942337,38.27,0.01,-0.04,0.02,1,1,1443,1468,1533,1483
197258,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.20,11.90,104.89,73.77,174.02,23.49,42.94,1006.28,-1.22,3,126.7844009,37.3942337,38.25,0.02,0.01,-0.06,1,1,1443,1468,1533,1483
197332,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.20,12.30,104.89,73.77,174.02,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.25,0.02,0.01,-0.06,1,1,1443,1468,1533,1483
197410,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.00,12.50,104.89,73.78,174.02,23.49,42.95,1006.28,-1.29,3,126.7844009,37.3942337,38.25,0.02,0.01,-0.06,1,1,1443,1468,1533,1483
197483,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.10,12.10,104.88,73.78,174.01,23.49,42.95,1006.28,-1.25,3,126.7844009,37.3942337,38.25,0.00,0.00,0.02,1,1,1443,1468,1533,1483
197572,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.30,12.30,104.88,73.78,174.01,23.49,42.95,1006.28,-1.27,3,126.7844009,37.3942337,38.25,0.00,0.00,0.02,1,1,1443,1468,1533,1483
197651,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.40,39.20,12.10,104.87,73.78,174.00,23.49,42.95,1006.28,-1.28,3,126.7844009,37.3942337,38.25,0.00,0.00,0.02,1,1,1443,1468,1533,1483
197724,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.40,39.10,12.30,104.88,73.78,174.01,23.49,42.95,1006.29,-1.29,3,126.7844009,37.3942337,38.25,-0.04,-0.03,-0.02,1,1,1443,1468,1533,1483
197784,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.20,12.20,104.87,73.78,174.00,23.49,42.95,1006.29,-1.29,3,126.7844009,37.3942337,38.25,-0.04,-0.03,-0.02,1,1,1443,1468,1533,1483
197873,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.50,104.88,73.78,174.01,23.49,42.95,1006.28,-1.28,3,126.7844009,37.3942337,38.25,-0.04,-0.03,-0.02,1,1,1443,1468,1533,1483
197947,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.40,38.90,12.50,104.88,73.78,174.01,23.49,42.94,1006.28,-1.28,3,126.7844009,37.3942337,38.26,-0.03,-0.02,-0.02,1,1,1443,1468,1533,1483
198042,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,38.90,12.70,104.89,73.78,174.02,23.49,42.94,1006.28,-1.26,3,126.7844009,37.3942337,38.26,-0.03,-0.02,-0.02,1,1,1443,1468,1533,1483
198120,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.20,104.89,73.78,174.02,23.49,42.95,1006.28,-1.23,3,126.7844009,37.3942337,38.26,-0.03,-0.02,-0.02,1,1,1443,1468,1533,1483
198194,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.10,12.70,104.90,73.78,174.03,23.49,42.95,1006.28,-1.21,3,126.7844009,37.3942337,38.28,-0.05,0.01,0.04,1,1,1443,1468,1533,1483
198283,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.10,12.30,104.90,73.78,174.03,23.49,42.95,1006.28,-1.21,3,126.7844009,37.3942337,38.28,-0.05,0.01,0.04,1,1,1443,1468,1533,1483
198343,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.40,104.90,73.78,174.03,23.49,42.95,1006.28,-1.21,3,126.7844009,37.3942337,38.28,-0.05,0.01,0.04,1,1,1443,1468,1533,1483
198416,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,38.90,12.50,104.89,73.79,174.02,23.49,42.95,1006.28,-1.23,3,126.7844009,37.3942337,38.28,-0.05,0.01,0.04,1,1,1443,1468,1533,1483
198512,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.40,38.90,12.00,104.89,73.79,174.02,23.49,42.95,1006.28,-1.26,3,126.7844009,37.3942337,38.27,-0.03,0.00,-0.04,1,1,1443,1468,1533,1483
198590,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.30,104.88,73.79,174.01,23.49,42.95,1006.28,-1.24,3,126.7844009,37.3942337,38.27,-0.03,0.00,-0.04,1,1,1443,1468,1533,1483
198664,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.50,12.00,104.89,73.79,174.02,23.49,42.95,1006.27,-1.20,3,126.7844009,37.3942337,38.27,-0.03,0.00,-0.04,1,1,1443,1468,1533,1483
198753,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.00,12.00,104.89,73.79,174.02,23.49,42.95,1006.27,-1.19,3,126.7844009,37.3942337,38.29,-0.03,0.00,-0.05,1,1,1443,1468,1533,1483
198812,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.10,12.40,104.89,73.79,174.02,23.49,42.95,1006.27,-1.19,3,126.7844009,37.3942337,38.29,-0.03,0.00,-0.05,1,1,1443,1468,1533,1483
198904,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,38.80,12.50,104.89,73.79,174.02,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.29,-0.03,0.00,-0.05,1,1,1443,1468,1533,1483
198980,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,12.30,104.90,73.79,174.03,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.29,-0.01,-0.01,-0.02,1,1,1443,1468,1533,1483
199039,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.10,12.80,104.90,73.79,174.03,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.29,-0.01,-0.01,-0.02,1,1,1443,1468,1533,1483
199132,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.40,39.00,12.30,104.90,73.79,174.03,23.49,42.95,1006.28,-1.25,3,126.7844009,37.3942337,38.29,-0.01,-0.01,-0.02,1,1,1443,1468,1533,1483
199221,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,11.90,104.90,73.79,174.03,23.49,42.96,1006.28,-1.23,3,126.7844009,37.3942337,38.31,0.05,0.02,-0.04,1,1,1443,1468,1533,1483
199281,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.10,12.10,104.90,73.79,174.03,23.49,42.96,1006.28,-1.23,3,126.7844009,37.3942337,38.31,0.05,0.02,-0.04,1,1,1443,1468,1533,1483
199373,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,38.90,11.60,104.89,73.79,174.02,23.49,42.95,1006.28,-1.25,3,126.7844009,37.3942337,38.31,0.05,0.02,-0.04,1,1,1443,1468,1533,1483
199463,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.10,12.00,104.89,73.79,174.02,23.49,42.95,1006.28,-1.28,3,126.7844009,37.3942337,38.32,0.00,-0.03,0.03,1,1,1443,1468,1533,1483
199522,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.30,11.90,104.89,73.79,174.02,23.49,42.95,1006.28,-1.28,3,126.7844009,37.3942337,38.32,0.00,-0.03,0.03,1,1,1443,1468,1533,1483
199595,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.10,12.10,104.89,73.79,174.02,23.49,42.95,1006.28,-1.29,3,126.7844009,37.3942337,38.32,0.00,-0.03,0.03,1,1,1443,1468,1533,1483
199691,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.30,104.90,73.79,174.03,23.49,42.95,1006.28,-1.26,3,126.7844009,37.3942337,38.34,-0.00,0.01,0.03,1,1,1443,1468,1533,1483
199750,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,12.40,104.90,73.79,174.03,23.49,42.95,1006.28,-1.26,3,126.7844009,37.3942337,38.34,-0.00,0.01,0.03,1,1,1443,1468,1533,1483
199843,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.00,104.91,73.79,174.04,23.49,42.95,1006.28,-1.25,3,126.7844009,37.3942337,38.34,-0.00,0.01,0.03,1,1,1443,1468,1533,1483
199932,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,12.00,104.91,73.79,174.04,23.49,42.96,1006.28,-1.23,3,126.7844009,37.3942337,38.34,-0.00,0.01,0.03,1,1,1443,1468,1533,1483
199992,-0.97,-0.25,-0.07,0.00,0.00,0.00,39.70,39.10,12.40,104.91,73.79,174.04,23.49,42.96,1006.28,-1.23,3,126.7844009,37.3942337,38.35,-0.01,-0.02,0.02,1,1,1443,1468,1533,1483
200064,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.00,12.60,104.91,73.79,174.04,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.35,-0.01,-0.02,0.02,1,1,1443,1468,1533,1483
200144,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.30,12.70,104.92,73.79,174.05,23.49,42.95,1006.28,-1.25,3,126.7844009,37.3942337,38.35,-0.01,-0.02,0.02,1,1,1443,1468,1533,1483
200219,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.10,12.70,104.92,73.79,174.05,23.49,42.95,1006.28,-1.25,3,126.7844009,37.3942337,38.36,0.01,0.00,0.01,1,1,1443,1468,1533,1483
200292,-0.97,-0.25,-0.07,0.00,0.00,0.00,40.40,38.90,12.50,104.92,73.79,174.05,23.49,42.95,1006.28,-1.24,3,126.7844009,37.3942337,38.36,0.01,0.00,0.01,1,1,1443,1468,1533,1483
200401,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.10,12.80,104.92,73.79,174.05,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.36,0.01,0.00,0.01,1,1,1443,1468,1533,1483
200446,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,38.80,12.30,104.92,73.79,174.05,23.49,42.95,1006.28,-1.22,3,126.7844009,37.3942337,38.35,0.02,0.02,-0.05,1,1,1443,1468,1533,1483
200534,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.00,12.40,104.91,73.80,174.04,23.49,42.96,1006.28,-1.24,3,126.7844009,37.3942337,38.35,0.02,0.02,-0.05,1,1,1443,1468,1533,1483
200614,-0.97,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,11.80,104.92,73.79,174.04,23.49,42.96,1006.28,-1.21,3,126.7844009,37.3942337,38.35,0.02,0.02,-0.05,1,1,1443,1468,1533,1483
200688,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,38.50,11.80,104.92,73.79,174.04,23.49,42.96,1006.28,-1.21,3,126.7844009,37.3942337,38.36,0.04,-0.01,-0.05,1,1,1443,1468,1533,1483
200762,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,38.90,12.50,104.91,73.79,174.04,23.49,42.96,1006.28,-1.21,3,126.7844009,37.3942337,38.36,0.04,-0.01,-0.05,1,1,1443,1468,1533,1483
200840,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,12.30,104.91,73.79,174.04,23.49,42.95,1006.27,-1.20,3,126.7844009,37.3942337,38.36,0.04,-0.01,-0.05,1,1,1443,1468,1533,1483
200916,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,38.70,12.40,104.91,73.80,174.04,23.49,42.96,1006.28,-1.23,3,126.7844009,37.3942337,38.36,0.04,-0.01,-0.05,1,1,1443,1468,1533,1483
201004,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,38.90,12.50,104.90,73.80,174.03,23.49,42.96,1006.28,-1.24,3,126.7844009,37.3942337,38.36,0.00,-0.03,-0.02,1,1,1443,1468,1533,1483
201083,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.10,12.30,104.90,73.80,174.03,23.49,42.96,1006.28,-1.26,3,126.7844009,37.3942337,38.36,0.00,-0.03,-0.02,1,1,1443,1468,1533,1483
201156,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,38.70,11.90,104.90,73.80,174.03,23.49,42.96,1006.28,-1.22,3,126.7844009,37.3942337,38.36,0.00,-0.03,-0.02,1,1,1443,1468,1533,1483
201230,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,12.70,104.90,73.80,174.03,23.49,42.96,1006.28,-1.23,3,126.7844009,37.3942337,38.35,0.01,0.04,-0.10,1,1,1443,1468,1533,1483
